"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2764","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:29:09,FALSE,NA,"993150683280019457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamulmer",365,TRUE,FALSE,NA,NA
"2765","RT @FallonTonight: Instant day brightener: The stars of @Avengers: #InfinityWar are ""The @Marvel Bunch"" https://t.co/RM7FkOs1XA https://t.c…",FALSE,0,NA,2018-05-06 15:28:54,FALSE,NA,"993150619706896385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","littlejoia",465,TRUE,FALSE,NA,NA
"2766","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:28:14,FALSE,NA,"993150451729256450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Douglasislam",365,TRUE,FALSE,NA,NA
"2767","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:28:05,FALSE,NA,"993150414056017920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yadis_Campos",649,TRUE,FALSE,NA,NA
"2768","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:27:57,FALSE,NA,"993150382200315904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pierrebw_12",365,TRUE,FALSE,NA,NA
"2769","@FallonTonight @Drake @ArianaGrande Only legends knows how to do it",FALSE,3,"FallonTonight",2018-05-06 15:27:45,FALSE,"993149784537083905","993150331746947073","19777398","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AlexisRdz",0,FALSE,FALSE,NA,NA
"2770","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:27:37,FALSE,NA,"993150295906705409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amyandjalloh",365,TRUE,FALSE,NA,NA
"2771","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:27:29,FALSE,NA,"993150265950793728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","youngbloodtocry",365,TRUE,FALSE,NA,NA
"2772","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:27:27,FALSE,NA,"993150257063186435",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccharlesevans",365,TRUE,FALSE,NA,NA
"2773","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:27:15,FALSE,NA,"993150205611536384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rainbowtrash__",649,TRUE,FALSE,NA,NA
"2774","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:27:14,FALSE,NA,"993150202709078019",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hitan77",365,TRUE,FALSE,NA,NA
"2775","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:27:08,FALSE,NA,"993150175521705984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annaftng",365,TRUE,FALSE,NA,NA
"2776","@FallonTonight @Drake @ArianaGrande queen",FALSE,3,"FallonTonight",2018-05-06 15:26:58,FALSE,"993149784537083905","993150135352938496","19777398","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eleanorxbennett",0,FALSE,FALSE,NA,NA
"2777","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:26:53,FALSE,NA,"993150113777377281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clarasmoonlight",365,TRUE,FALSE,NA,NA
"2778","@FallonTonight @Drake @ArianaGrande we need a studio version",FALSE,21,"FallonTonight",2018-05-06 15:26:52,FALSE,"993149784537083905","993150111051079682","19777398","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Costanza_Fam",2,FALSE,FALSE,NA,NA
"2779","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:26:49,FALSE,NA,"993150097973268480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kryzbutera93",365,TRUE,FALSE,NA,NA
"2780","@FallonTonight @Drake @ArianaGrande She's so talented!",FALSE,3,"FallonTonight",2018-05-06 15:26:36,FALSE,"993149784537083905","993150043308937216","19777398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SharonZurcher",0,FALSE,FALSE,NA,NA
"2781","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:26:36,FALSE,NA,"993150040565780480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntdandchill",365,TRUE,FALSE,NA,NA
"2782","@FallonTonight @Drake @ArianaGrande Queen of pop and Neptune",FALSE,9,"FallonTonight",2018-05-06 15:26:27,FALSE,"993149784537083905","993150004951838727","19777398","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TOYTS2",3,FALSE,FALSE,NA,NA
"2783","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:26:16,FALSE,NA,"993149956239147008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebbieC50234788",365,TRUE,FALSE,NA,NA
"2784","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:26:08,FALSE,NA,"993149924941451264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DJ_LEGION_ONE",365,TRUE,FALSE,NA,NA
"2785","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:25:53,FALSE,NA,"993149859980070912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AlexisRdz",365,TRUE,FALSE,NA,NA
"2786","RT @FallonTonight: ""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with @ArianaGrande: ht…",FALSE,0,NA,2018-05-06 15:25:47,FALSE,NA,"993149836798189569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","huntersilass",365,TRUE,FALSE,NA,NA
"2787","""God's Plan"" by @Drake gets transformed into an epic '90s diva hit in the Musical Genre Challenge with… https://t.co/IqceRBCPyF",FALSE,1803,NA,2018-05-06 15:25:35,TRUE,NA,"993149784537083905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FallonTonight",365,FALSE,FALSE,NA,NA
"2788","RT @_TroyeSivanNews: Troye did a Q&amp;A yesterday on The Tonight Show's snapchat (<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>: fallontonight), his responses are below <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co…",FALSE,0,NA,2018-05-06 15:25:25,FALSE,NA,"993149743705411584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JulyLexy",97,TRUE,FALSE,NA,NA
"2789","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:24:28,FALSE,NA,"993149506895130624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhittenWill",649,TRUE,FALSE,NA,NA
"2790","RT @FallonTonight: Instant day brightener: The stars of @Avengers: #InfinityWar are ""The @Marvel Bunch"" https://t.co/RM7FkOs1XA https://t.c…",FALSE,0,NA,2018-05-06 15:24:26,FALSE,NA,"993149495105019909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThelmaF_N",465,TRUE,FALSE,NA,NA
"2791","RT @arianasharmoni: miren la reacción de ariana cuando dice el nombre de su álbum mi amor se lo aguanto por meses LA AMO 
https://t.co/y5it…",FALSE,0,NA,2018-05-06 15:23:56,FALSE,NA,"993149371712712704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JENOSMlLE",640,TRUE,FALSE,NA,NA
"2792","RT @arily_mi26: <U+7A81><U+7136><U+30A2><U+30EA><U+30A2><U+30CA><U+304C><U+73FE><U+308C><U+305F><U+3089><U+30CF><U+30F3><U+30D1><U+306A><U+304F><U+3084><U+3070><U+3044><U+3053><U+3068><U+306B><U+306A><U+308B><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BE><ed><U+00B4><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+0093><ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009D>
<U+898B><U+3066><U+308B><U+3060><U+3051><U+3067><U+3082><U+6CE3><U+3051><U+3066><U+304D><U+305D><U+3046><ed><U+00A0><U+00BD><ed><U+00B2><U+00A7>
 #FallonTonight
@ArianaGrande @ariana_japan https://t.co/wfMRwnZVjM",FALSE,0,NA,2018-05-06 15:23:55,FALSE,NA,"993149367228907520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arisa3300",39,TRUE,FALSE,NA,NA
"2793","RT @RecordingAcad: Ariana Grande stopped by @FallonTonight and boy did we learn a lot. The singer/songwriter dropped hints about her new al…",FALSE,0,NA,2018-05-06 15:23:18,FALSE,NA,"993149209565163520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doveshighlight",434,TRUE,FALSE,NA,NA
"2794","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:21:59,FALSE,NA,"993148879624257536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ckylee3",649,TRUE,FALSE,NA,NA
"2795","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:21:12,FALSE,NA,"993148684694097921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carmaroo90026",649,TRUE,FALSE,NA,NA
"2796","RT @FallonTonight: Catch up on all the best moments from #ArianaOnFallon: https://t.co/gxqV5z4g6K https://t.co/jiund8wz8g",FALSE,0,NA,2018-05-06 15:21:09,FALSE,NA,"993148668747317248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kroze9",67,TRUE,FALSE,NA,NA
"2797","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:21:05,FALSE,NA,"993148654176423936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LMatheus52",649,TRUE,FALSE,NA,NA
"2798","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:20:53,FALSE,NA,"993148603848937473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephenhnatow",649,TRUE,FALSE,NA,NA
"2799","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:20:04,FALSE,NA,"993148399385014272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amethystonyx5",649,TRUE,FALSE,NA,NA
"2800","RT @FallonTonight: Instant day brightener: The stars of @Avengers: #InfinityWar are ""The @Marvel Bunch"" https://t.co/RM7FkOs1XA https://t.c…",FALSE,0,NA,2018-05-06 15:19:17,FALSE,NA,"993148199132123137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HurstBraeden",465,TRUE,FALSE,NA,NA
"2801","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:18:56,FALSE,NA,"993148111018131456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leveron16",649,TRUE,FALSE,NA,NA
"2802","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-06 15:18:49,FALSE,NA,"993148084627554306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ruslejhn",17662,TRUE,FALSE,NA,NA
"2803","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:18:02,FALSE,NA,"993147886740353024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaileyBeeBenson",649,TRUE,FALSE,NA,NA
"2804","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:15:24,FALSE,NA,"993147222228430848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FallonTonight",649,TRUE,FALSE,NA,NA
"2805","I just realized that @higbones (Steve Higgins) from @FallonTonight did the voice of the clown that spits out Happy’… https://t.co/8fHuYPygij",FALSE,0,NA,2018-05-06 15:15:10,TRUE,NA,"993147166574161920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andylov123",1,FALSE,FALSE,NA,NA
"2806","RT @MCU_Tweets: The #AvengersInfinityWar cast sing their own version of ""The Brady Bunch"" with ""The Marvel Bunch"":

(via @FallonTonight) ht…",FALSE,0,NA,2018-05-06 15:15:02,FALSE,NA,"993147132386295814",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INDAH__Ibrahim",14739,TRUE,FALSE,NA,NA
"2807","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:13:51,FALSE,NA,"993146831537295360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spiderelyn",649,TRUE,FALSE,NA,NA
"2808","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:11:06,FALSE,NA,"993146140001529856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MustafaAbs",649,TRUE,FALSE,NA,NA
"2809","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:11:06,FALSE,NA,"993146139737194496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skywalkersfury",649,TRUE,FALSE,NA,NA
"2810","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 15:09:40,FALSE,NA,"993145781552078848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdot_bd",649,TRUE,FALSE,NA,NA
"2811","RT @ArianaGrande: ! https://t.co/eNOvjjTzeo",FALSE,0,NA,2018-05-06 15:08:53,FALSE,NA,"993145583400603648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saarafrsk09",10592,TRUE,FALSE,NA,NA
"2812","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-06 15:08:41,FALSE,NA,"993145531844120576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saarafrsk09",17662,TRUE,FALSE,NA,NA
"2813","RT @ArianaGrande: may 1 @jimmyfallon @fallontonight <U+2661> <U+2661> <U+2661> https://t.co/XOcMz0t3e8",FALSE,0,NA,2018-05-06 15:08:01,FALSE,NA,"993145364013289472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masyanya_a",17662,TRUE,FALSE,NA,NA
"2814","RT @joangrande: #ArianaOnFallon https://t.co/Uj4kDVm6Vo",FALSE,0,NA,2018-05-06 15:07:38,FALSE,NA,"993145269364576256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moonlight_Bae20",1164,TRUE,FALSE,NA,NA
"2815","RT @MCU_Tweets: The #AvengersInfinityWar cast sing their own version of ""The Brady Bunch"" with ""The Marvel Bunch"":

(via @FallonTonight) ht…",FALSE,0,NA,2018-05-06 15:07:22,FALSE,NA,"993145202926743552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","captain_0re0",14739,TRUE,FALSE,NA,NA
"2816","RT @joangrande: I cannot wait!!!!  Love you two together @ArianaGrande and @FallonTonight  Best of Ariana Grande on The Tonight Show https:…",FALSE,0,NA,2018-05-06 15:07:04,FALSE,NA,"993145126519160834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moonlight_Bae20",1105,TRUE,FALSE,NA,NA
"2817","RT @ComplexMusic: Watch @officialjaden break out his moonwalk for “Icon” performance on @FallonTonight <U+2728><ed><U+00A0><U+00BD><ed><U+00B1><U+009F> https://t.co/dQ24ANUci0 https://t…",FALSE,0,NA,2018-05-06 15:06:54,FALSE,NA,"993145084869783554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LovilleKaraam",296,TRUE,FALSE,NA,NA
"2818","RT @FallonTonight: Instant day brightener: The stars of @Avengers: #InfinityWar are ""The @Marvel Bunch"" https://t.co/RM7FkOs1XA https://t.c…",FALSE,0,NA,2018-05-06 15:06:23,FALSE,NA,"993144953311285249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CJSaunders24",465,TRUE,FALSE,NA,NA
"2819","RT @littlebitofbia: »Day 122 of 365«
May 1st was a good day for this fandom. Ari went on @FallonTonight and made the tv debut of ntltc, spi…",FALSE,0,NA,2018-05-06 15:03:15,FALSE,NA,"993144166283608066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","borderIincs",3,TRUE,FALSE,NA,NA
"2820","@jimmyfallon 2018 Face vs. 2009 Face #FallonTonight https://t.co/qflr0BGIm9",FALSE,7,"jimmyfallon",2018-05-06 15:00:14,FALSE,NA,"993143407504601088","15485441","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FALLON1974",1,FALSE,FALSE,NA,NA
"2821","RT @FallonTonight: And they're off! Jimmy's panel of puppies predict the 2018 #KyDerby results! <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6> #FallonTonight
 https://t.co/ALumYXXqsj h…",FALSE,0,NA,2018-05-06 15:00:01,FALSE,NA,"993143351972126725",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyInfoLGWHITE1",132,TRUE,FALSE,NA,NA
"2822","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:59:31,FALSE,NA,"993143226352787461",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","youngweasley_",649,TRUE,FALSE,NA,NA
"2823","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:56:52,FALSE,NA,"993142559961575424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fangirl9028",649,TRUE,FALSE,NA,NA
"2824","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:56:49,FALSE,NA,"993142547143974912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arleen5098",649,TRUE,FALSE,NA,NA
"2825","RT @FALLON1974: FALLONNOW: #FallonTonight #ThankYouNotesFriday (May 4, 2018) (Replay Episode) https://t.co/4Z72jTjfv1",FALSE,0,NA,2018-05-06 14:55:36,FALSE,NA,"993142240859049984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daianarebeca_",3,TRUE,FALSE,NA,NA
"2826","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:55:20,FALSE,NA,"993142171955089409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackinfinity_03",649,TRUE,FALSE,NA,NA
"2827","RT @gadelmaleh: The Moroccan hip thrust is a must at the club! Glad I could teach my new friend @jimmyfallon some dance moves. @fallontonig…",FALSE,0,NA,2018-05-06 14:54:09,FALSE,NA,"993141874474078208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maori2425",993,TRUE,FALSE,NA,NA
"2828","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:53:27,FALSE,NA,"993141698862739456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","__CarolineCC",649,TRUE,FALSE,NA,NA
"2829","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:51:29,FALSE,NA,"993141205746769920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EvanssonJR10",649,TRUE,FALSE,NA,NA
"2830","So funny<ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> 
Still is a good ensamble though! https://t.co/Ofaa2FPXpD",FALSE,0,NA,2018-05-06 14:50:13,FALSE,NA,"993140886497357827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baezlaurita",0,FALSE,FALSE,NA,NA
"2831","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:49:06,FALSE,NA,"993140606464491521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weedsftnjh",649,TRUE,FALSE,NA,NA
"2832","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:48:19,FALSE,NA,"993140409395134465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndyKammy",649,TRUE,FALSE,NA,NA
"2833","RT @FallonTonight: .@arianagrande reveals her new album title #ArianaOnFallon https://t.co/W2uHiCmPW4",FALSE,0,NA,2018-05-06 14:46:42,FALSE,NA,"993140002883170304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ruslejhn",11534,TRUE,FALSE,NA,NA
"2834","RT @scooterbraun: Ariana is incredible on @FallonTonight!! @ArianaGrande @jimmyfallon",FALSE,0,NA,2018-05-06 14:46:38,FALSE,NA,"993139982578532357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ruslejhn",1439,TRUE,FALSE,NA,NA
"2835","RT @zoesaldana: I’d watch! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/tpIWMxE4kr",FALSE,0,NA,2018-05-06 14:46:28,FALSE,NA,"993139940241428480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicoleO1031",649,TRUE,FALSE,NA,NA
"2836","RT @THR: .@ArianaGrande takes over @FallonTonight https://t.co/8H3l7JlLc3 https://t.co/u6oOyTheWj",FALSE,0,NA,2018-05-06 14:46:25,FALSE,NA,"993139929814192129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ruslejhn",73,TRUE,FALSE,NA,NA
"2837","RT @MCU_Tweets: The #AvengersInfinityWar cast sing their own version of ""The Brady Bunch"" with ""The Marvel Bunch"":

(via @FallonTonight) ht…",FALSE,0,NA,2018-05-06 14:46:14,FALSE,NA,"993139881571307522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reuma_parker",14739,TRUE,FALSE,NA,NA
